pathwayID	Name	Matches
PWY-5272	abscisic acid degradation by glucosylation	"&beta;-D-glucopyranosyl abscisate + H<sub>2</sub>O  &rarr;  2-<i>cis</i>-abscisate + D-glucopyranose + H<SUP>+</SUP>, UDP-&alpha;-D-glucose + 2-<i>cis</i>-abscisate  &rarr;  &beta;-D-glucopyranosyl abscisate + UDP"
PWY-7642	abscisic acid degradation to 7'-hydroxyabscisate	2-<i>cis</i>-abscisate + NADPH + H<SUP>+</SUP> + oxygen  &rarr;  7'-hydroxyabscisate + NADP<sup>+</sup> + H<sub>2</sub>O
PWY-7640	abscisic acid degradation to neophaseic acid	"2-<i>cis</i>-abscisate + NADPH + H<SUP>+</SUP> + oxygen  &rarr;  9'-hydroxyabscisate + NADP<sup>+</sup> + H<sub>2</sub>O, 9'-hydroxyabscisate  &rarr;  neophaseate"
PWY-5271	abscisic acid degradation to phaseic acid	"2-<i>cis</i>-abscisate + NADPH + H<SUP>+</SUP> + oxygen  &rarr;  8'-hydroxyabscisate + NADP<sup>+</sup> + H<sub>2</sub>O, 8'-hydroxyabscisate  &rarr;  phaseic acid, dihydroxyphaseic acid + an oxidized electron acceptor  &larr;  phaseic acid + a reduced electron acceptor"
PWY-7800	Ac/N-end rule pathway	"acetyl-CoA + an N-terminal glycyl-[protein]  &rarr;  an N-terminal <i>N</i><sup>&alpha;</sup>-acetyl-glycyl-[protein] + coenzyme A + H<SUP>+</SUP>, acetyl-CoA + an N-terminal L-alanyl-[protein]  &rarr;  an N-terminal <i>N</i>-acetyl-L-alanyl-[protein] + coenzyme A + H<SUP>+</SUP>, acetyl-CoA + an N-terminal L-cysteinyl-[protein]  &rarr;  an N-terminal <i>N</i><sup>&alpha;</sup>-acetyl-L-cysteinyl-[protein] + coenzyme A + H<SUP>+</SUP>, acetyl-CoA + an N-terminal L-seryl-[protein]  &rarr;  an N-terminal <i>N</i><sup>&alpha;</sup>-acetyl-L-seryl-[protein] + coenzyme A + H<SUP>+</SUP>, acetyl-CoA + an N-terminal L-threonyl-[protein]  &rarr;  an N-terminal <i>N</i><sup>&alpha;</sup>-acetyl-L-threonyl-[protein] + coenzyme A + H<SUP>+</SUP>, acetyl-CoA + an N-terminal L-valyl-[protein]  &rarr;  an N-terminal <i>N</i><sup>&alpha;</sup>-acetyl-L-valyl-[protein] + coenzyme A + H<SUP>+</SUP>, acetyl-CoA + an N-terminal-L-methionyl-L-leucyl-[protein]  &rarr;  an N-terminal <i>N</i><sup>&alpha;</sup>-acetyl-L-methionyl-L-leucyl-[protein] + coenzyme A + H<SUP>+</SUP>, acetyl-CoA + an N-terminal-L-methionyl-L-phenylalanyl-[protein]  &rarr;  an N-terminal <i>N</i><sup>&alpha;</sup>-acetyl-L-methionyl-L-phenylalanyl-[protein] + coenzyme A + H<SUP>+</SUP>, acetyl-CoA + an N-terminal-L-methionyl-L-tyrosyl-[protein]  &rarr;  an N-terminal <i>N</i><sup>&alpha;</sup>-acetyl-L-methionyl-L-tyrosyl-[protein] + coenzyme A + H<SUP>+</SUP>, an N-terminal-L-methionyl-glycyl-[protein] + H<sub>2</sub>O  &rarr;  an N-terminal glycyl-[protein] + L-methionine, an N-terminal-L-methionyl-L-alanyl-[protein] + H<sub>2</sub>O  &rarr;  an N-terminal L-alanyl-[protein] + L-methionine, an N-terminal-L-methionyl-L-asparaginyl-[protein] + acetyl-CoA  &rarr;  an N-terminal-<i>N</i><sup>&alpha;</sup>-acetyl-L-methionyl-L-asparaginyl-[protein] + coenzyme A + H<SUP>+</SUP>, an N-terminal-L-methionyl-L-aspartyl-[protein] + acetyl-CoA  &rarr;  an N-terminal-<i>N</i><sup>&alpha;</sup>-acetyl-L-methionyl-L-aspartyl-[protein] + coenzyme A + H<SUP>+</SUP>, an N-terminal-L-methionyl-L-cysteinyl-[protein] + H<sub>2</sub>O  &rarr;  an N-terminal L-cysteinyl-[protein] + L-methionine, an N-terminal-L-methionyl-L-glutaminyl-[protein] + acetyl-CoA  &rarr;  an N-terminal <i>N</i><sup>&alpha;</sup>-acetyl-L-methionyl-L-glutaminyl-[protein] + coenzyme A + H<SUP>+</SUP>, an N-terminal-L-methionyl-L-glutamyl-[protein] + acetyl-CoA  &rarr;  an N-terminal <i>N</i><sup>&alpha;</sup>-acetyl-L-methionyl-L-glutamyl-[protein] + coenzyme A + H<SUP>+</SUP>, an N-terminal-L-methionyl-L-isoleucyl-[protein] + acetyl-CoA  &rarr;  an N-terminal <i>N</i><sup>&alpha;</sup>-acetyl-L-methionyl-L-isoleucyl-[protein] + coenzyme A + H<SUP>+</SUP>, an N-terminal-L-methionyl-L-seryl-[protein] + H<sub>2</sub>O  &rarr;  an N-terminal L-seryl-[protein] + L-methionine, an N-terminal-L-methionyl-L-threonyl-[protein] + H<sub>2</sub>O  &rarr;  an N-terminal L-threonyl-[protein] + L-methionine, an N-terminal-L-methionyl-L-tryptophyl-[protein] + acetyl-CoA  &rarr;  an N-terminal <i>N</i><sup>&alpha;</sup>-acetyl-L-methionyl-L-tryptophyl-[protein] + coenzyme A + H<SUP>+</SUP>, an N-terminal-L-methionyl-L-valyl-[protein] + H<sub>2</sub>O  &rarr;  an N-terminal L-valyl-[protein] + L-methionine"
PWY-5119	acacetin biosynthesis	apigenin + <i>S</i>-adenosyl-L-methionine  &rarr;  <i>S</i>-adenosyl-L-homocysteine + acacetin + H<SUP>+</SUP>
PWY-6333	acetaldehyde biosynthesis I	ethanol + NAD<sup>+</sup>  &harr;  acetaldehyde + NADH + H<SUP>+</SUP>
PWY-6330	acetaldehyde biosynthesis II	pyruvate + H<SUP>+</SUP>  &rarr;  acetaldehyde + CO<SUB>2</SUB>
PWY-6658	acetan biosynthesis	"&alpha;-D-glucopyranosyl-diphosphoundecaprenol + UDP-&alpha;-D-glucose  &rarr;  &beta;-D-glucosyl-(1,4)-&alpha;-D-glucosyl-diphosphoundecaprenol + UDP + H<SUP>+</SUP>, &alpha;-D-glucosyl-(1,2)-&beta;-D-glucuronate-(1,2)-&alpha;-D-mannosyl-(1,3)-&beta;-D-glucosyl-(1,4)-&alpha;-D-glucosyl-diphosphoundecaprenol + UDP-&alpha;-D-glucose  &rarr;  &beta;-D-glucosyl-(1,6)-&alpha;-D-glucosyl-(1,2)-&beta;-D-glucuronate-(1,2)-&alpha;-D-mannosyl-(1,3)-&beta;-D-glucosyl-(1,4)-&alpha;-D-glucosyl-diphosphoundecaprenol + UDP + H<SUP>+</SUP>, &beta;-D-GlcA-(1&rarr;2)-&alpha;-D-Man-(1&rarr;3)-&beta;-D-Glc-(1&rarr;4)-&alpha;-D-Glc-1-diphospho-<i>ditrans,octacis</i>-undecaprenol + UDP-&alpha;-D-glucose  &rarr;  &alpha;-D-glucosyl-(1,2)-&beta;-D-glucuronate-(1,2)-&alpha;-D-mannosyl-(1,3)-&beta;-D-glucosyl-(1,4)-&alpha;-D-glucosyl-diphosphoundecaprenol + UDP + H<SUP>+</SUP>, &beta;-D-glucosyl-(1,6)-&alpha;-D-glucosyl-(1,2)-&beta;-D-glucuronate-(1,2)-&alpha;-D-mannosyl-(1,3)-&beta;-D-glucosyl-(1,4)-&alpha;-D-glucosyl-diphosphoundecaprenol + dTDP-&beta;-L-rhamnose  &rarr;  &beta;-L-rhamnosyl-(1,6)-&beta;-D-glucosyl-(1,6)-&alpha;-D-glucosyl-(1,2)-&beta;-D-glucuronate-(1,2)-&alpha;-D-mannosyl-(1,3)-&beta;-D-glucosyl-(1,4)-&alpha;-D-glucosyl-diphosphoundecaprenol + dTDP + H<SUP>+</SUP>, &beta;-L-rhamnosyl-(1,6)-&beta;-D-glucosyl-(1,6)-&alpha;-D-glucosyl-(1,2)-&beta;-D-glucuronate-(1,2)-&alpha;-D-mannosyl-(1,3)-&beta;-D-glucosyl-(1,4)-&alpha;-D-glucosyl-diphosphoundecaprenol + acetyl-CoA  &rarr;  &beta;-L-rhamnosyl-(1,6)-&beta;-D-glucosyl-(1,6)-&alpha;-D-glucosyl-(1,2)-&beta;-D-glucuronate-(1,2)-<i>N</i>-acetyl-&alpha;-D-mannosyl-(1,3)-&beta;-D-glucosyl-(1,4)-&alpha;-D-glucosyl-diphosphoundecaprenol + coenzyme A, &beta;-L-rhamnosyl-(1,6)-&beta;-D-glucosyl-(1,6)-&alpha;-D-glucosyl-(1,2)-&beta;-D-glucuronate-(1,2)-<i>N</i>-acetyl-&alpha;-D-mannosyl-(1,3)-&beta;-D-glucosyl-(1,4)-&alpha;-D-glucosyl-diphosphoundecaprenol + acetyl-CoA  &rarr;  &beta;-L-rhamnosyl-(1,6)-&beta;-D-glucosyl-(1,6)-&alpha;-D-glucosyl-(1,2)-&beta;-D-glucuronate-(1,2)-<i>N</i>-acetyl-&alpha;-D-mannosyl-(1,3)-&beta;-D-glucosyl-(1,4)-<i>N</i>-acetyl-&alpha;-D-glucosyl-diphosphoundecaprenol + coenzyme A, GDP-&alpha;-D-mannose + &beta;-D-glucosyl-(1,4)-&alpha;-D-glucosyl-diphosphoundecaprenol  &rarr;  GDP + &alpha;-D-Man-(1&rarr;3)-&beta;-D-Glc-(1&rarr;4)-&alpha;-D-Glc-1-diphospho-<i>ditrans,octacis</i>-undecaprenol + H<SUP>+</SUP>, n &beta;-L-rhamnosyl-(1,6)-&beta;-D-glucosyl-(1,6)-&alpha;-D-glucosyl-(1,2)-&beta;-D-glucuronate-(1,2)-<i>N</i>-acetyl-&alpha;-D-mannosyl-(1,3)-&beta;-D-glucosyl-(1,4)-<i>N</i>-acetyl-&alpha;-D-glucosyl-diphosphoundecaprenol  &rarr;  acetan + <i>di-trans,octa-cis</i>-undecaprenyl diphosphate, UDP-&alpha;-D-glucose + <i>di-trans,octa-cis</i>-undecaprenyl phosphate  &rarr;  UMP + &alpha;-D-glucopyranosyl-diphosphoundecaprenol, UDP-&alpha;-D-glucuronate + &alpha;-D-Man-(1&rarr;3)-&beta;-D-Glc-(1&rarr;4)-&alpha;-D-Glc-1-diphospho-<i>ditrans,octacis</i>-undecaprenol  &rarr;  UDP + &beta;-D-GlcA-(1&rarr;2)-&alpha;-D-Man-(1&rarr;3)-&beta;-D-Glc-(1&rarr;4)-&alpha;-D-Glc-1-diphospho-<i>ditrans,octacis</i>-undecaprenol + H<SUP>+</SUP>"
PWY0-1313	acetate conversion to acetyl-CoA	acetate + ATP + coenzyme A  &rarr;  acetyl-CoA + AMP + diphosphate
PWY0-1312	acetate formation from acetyl-CoA I	"acetyl-CoA + phosphate  &harr;  acetyl phosphate + coenzyme A, ATP + acetate  &harr;  ADP + acetyl phosphate"
PWY-5535	acetate formation from acetyl-CoA II	acetate + ATP + coenzyme A  &harr;  acetyl-CoA + ADP + phosphate
PWY-5536	acetate formation from acetyl-CoA III (succinate)	succinyl-CoA + acetate  &harr;  succinate + acetyl-CoA
ACETOACETATE-DEG-PWY	acetoacetate degradation (to acetyl CoA)	"2 acetyl-CoA  &harr;  acetoacetyl-CoA + coenzyme A, acetyl-CoA + acetoacetate  &harr;  acetate + acetoacetyl-CoA"
PWY-6028	acetoin degradation	acetoin + coenzyme A + NAD<sup>+</sup>  &rarr;  acetaldehyde + acetyl-CoA + NADH + H<SUP>+</SUP>
PWY-5451	acetone degradation I (to methylglyoxal)	"1,1-dihydroxypropan-2-one  &rarr;  methylglyoxal + H<sub>2</sub>O, acetoacetate + H<SUP>+</SUP>  &rarr;  acetone + CO<SUB>2</SUB>, acetol + a reduced [NADPH-hemoprotein reductase] + oxygen  &rarr;  1,1-dihydroxypropan-2-one + an oxidized [NADPH-hemoprotein reductase] + H<sub>2</sub>O, acetone + a reduced [NADPH-hemoprotein reductase] + oxygen  &rarr;  acetol + an oxidized [NADPH-hemoprotein reductase] + H<sub>2</sub>O, propan-2-ol + NADP<sup>+</sup>  &harr;  acetone + NADPH + H<SUP>+</SUP>"
PWY-5533	acetone degradation II (to acetoacetate)	"acetone + CO<SUB>2</SUB> + ATP + 2 H<sub>2</sub>O  &rarr;  acetoacetate + AMP + 2 phosphate + 3 H<SUP>+</SUP>, propan-2-ol + NADP<sup>+</sup>  &harr;  acetone + NADPH + H<SUP>+</SUP>"
PWY-7466	"acetone degradation III (to propane-1,2-diol)"	"(<i>S</i>)-propane-1,2-diol + NAD<sup>+</sup>  &harr;  acetol + NADH + H<SUP>+</SUP>, acetoacetate + H<SUP>+</SUP>  &rarr;  acetone + CO<SUB>2</SUB>, acetone + a reduced [NADPH-hemoprotein reductase] + oxygen  &rarr;  acetol + an oxidized [NADPH-hemoprotein reductase] + H<sub>2</sub>O, propan-2-ol + NADP<sup>+</sup>  &harr;  acetone + NADPH + H<SUP>+</SUP>"
PWY-6970	acetyl-CoA biosynthesis II (NADP-dependent pyruvate dehydrogenase)	pyruvate + coenzyme A + NADP<sup>+</sup>  &harr;  acetyl-CoA + CO<SUB>2</SUB> + NADPH
PWY-5172	acetyl-CoA biosynthesis III (from citrate)	oxaloacetate + acetyl-CoA + ADP + phosphate  &larr;  citrate + ATP + coenzyme A
PWY-5676	acetyl-CoA fermentation to butanoate II	"(3<i>R</i>)-3-hydroxybutanoyl-CoA  &harr;  crotonyl-CoA + H<sub>2</sub>O, (3<i>R</i>)-3-hydroxybutanoyl-CoA + NADP<sup>+</sup>  &larr;  acetoacetyl-CoA + NADPH + H<SUP>+</SUP>, 2 acetyl-CoA  &harr;  acetoacetyl-CoA + coenzyme A, acetyl-CoA + phosphate  &harr;  acetyl phosphate + coenzyme A, ATP + acetate  &harr;  ADP + acetyl phosphate, butanoyl-CoA + acetate  &rarr;  butanoate + acetyl-CoA, butanoyl-CoA + an oxidized electron-transfer flavoprotein + H<SUP>+</SUP>  &larr;  crotonyl-CoA + a reduced electron-transfer flavoprotein"
PWY-7532	acetylaszonalenin biosynthesis	"(R)-benzodiazepinedione + dimethylallyl diphosphate  &rarr;  aszonalenin + diphosphate, aszonalenin + acetyl-CoA  &rarr;  acetylaszonalenin + coenzyme A, L-tryptophan + anthranilate + 2 ATP  &rarr;  (R)-benzodiazepinedione + 2 ADP + 2 phosphate + H<SUP>+</SUP>"
P161-PWY	acetylene degradation	"acetaldehyde + coenzyme A + NAD<sup>+</sup>  &harr;  acetyl-CoA + NADH + H<SUP>+</SUP>, acetyl-CoA + phosphate  &harr;  acetyl phosphate + coenzyme A, acetylene + H<sub>2</sub>O  &rarr;  acetaldehyde, ATP + acetate  &harr;  ADP + acetyl phosphate, ethanol + NAD<sup>+</sup>  &harr;  acetaldehyde + NADH + H<SUP>+</SUP>"
PWY-6574	achromobactin biosynthesis	"&alpha;-ketoglutaryl-diaminobutyryl-citryl-ethanolamine + ATP + 2-oxoglutarate  &rarr;  achromobactin + AMP + diphosphate + H<SUP>+</SUP>, <i>O</i>-citryl-ethanolamine + ATP + L-2,4-diaminobutanoate  &rarr;  diaminobutyryl-citryl-ethanolamine + AMP + diphosphate + H<SUP>+</SUP>, <i>O</i>-citryl-L-serine + H<SUP>+</SUP>  &rarr;  <i>O</i>-citryl-ethanolamine + CO<SUB>2</SUB>, citrate + ATP + ethanolamine  &rarr;  <i>O</i>-citryl-ethanolamine + AMP + diphosphate, citrate + ATP + L-serine  &rarr;  <i>O</i>-citryl-L-serine + AMP + diphosphate, diaminobutyryl-citryl-ethanolamine + ATP + 2-oxoglutarate  &rarr;  &alpha;-ketoglutaryl-diaminobutyryl-citryl-ethanolamine + AMP + diphosphate + H<SUP>+</SUP>, diaminobutyryl-citryl-ethanolamine + ATP + 2-oxoglutarate  &rarr;  diaminobutyryl-citryl-ethanolamino-&alpha;-ketoglutarate + AMP + diphosphate + H<SUP>+</SUP>, diaminobutyryl-citryl-ethanolamino-&alpha;-ketoglutarate + ATP + 2-oxoglutarate  &rarr;  achromobactin + AMP + diphosphate + H<SUP>+</SUP>"
PWY-7354	aclacinomycin biosynthesis	"12-deoxyaklanoate + oxygen  &rarr;  aklanonate + H<sub>2</sub>O, 6-[3-hydroxy-2-(3,5,7-trioxononanoyl)phenyl]-3,5-dioxohexanoate  &rarr;  12-deoxyaklanoate + 2 H<sub>2</sub>O, 9-hydroxy-3,5,7,11,13,15,17,19-octaoxohenicosanoyl-[acp]  &rarr;  6-[3-hydroxy-2-(3,5,7-trioxononanoyl)phenyl]-3,5-dioxohexanoate + polyketide synthase + H<sub>2</sub>O + H<SUP>+</SUP>, 9-hydroxy-3,5,7,11,13,15,17,19-octaoxohenicosanoyl-[acp] + NADP<sup>+</sup>  &larr;  3,5,7,9,11,13,15,17,19-nonaoxohenicosanoyl-[acp] + NADPH + H<SUP>+</SUP>, <i>S</i>-adenosyl-L-methionine + aklanonate  &rarr;  <i>S</i>-adenosyl-L-homocysteine + methyl aklanonate, aclacinomycin A + oxygen  &rarr;  aclacinomycin Y + hydrogen peroxide, aclacinomycin N + oxygen  &rarr;  aclacinomycin A + hydrogen peroxide, aclacinomycin S + dTDP-L-rhodinose  &rarr;  aclacinomycin N + dTDP + H<SUP>+</SUP>, aclacinomycin T + dTDP-2-deoxy-&beta;-L-fucose  &rarr;  aclacinomycin S + dTDP + H<SUP>+</SUP>, aklaviketone  &larr;  methyl aklanonate, aklavinone + dTDP-&beta;-L-rhodosamine  &rarr;  aclacinomycin T + dTDP + H<SUP>+</SUP>, aklavinone + NADP<sup>+</sup>  &larr;  aklaviketone + NADPH + H<SUP>+</SUP>, propanoyl-CoA + 9 malonyl-CoA + polyketide synthase + 9 H<SUP>+</SUP>  &rarr;  3,5,7,9,11,13,15,17,19-nonaoxohenicosanoyl-[acp] + 9 CO<SUB>2</SUB> + 10 coenzyme A"
PWY-5958	acridone alkaloid biosynthesis	"<i>N</i>-methylanthranilate + ATP + coenzyme A  &rarr;  <i>N</i>-methylanthraniloyl-CoA + AMP + diphosphate, <i>N</i>-methylanthraniloyl-CoA + 3 malonyl-CoA  &rarr;  3 CO<SUB>2</SUB> + 1,3-dihydroxy-N-methylacridone + 4 coenzyme A, anthranilate + <i>S</i>-adenosyl-L-methionine  &rarr;  <i>S</i>-adenosyl-L-homocysteine + <i>N</i>-methylanthranilate + H<SUP>+</SUP>, chorismate + L-glutamine  &harr;  anthranilate + L-glutamate + pyruvate + H<SUP>+</SUP>"
PWY-6373	acrylate degradation	"3-hydroxypropanoate + NAD<sup>+</sup>  &rarr;  3-oxopropanoate + NADH + H<SUP>+</SUP>, 3-oxopropanoate + coenzyme A + NAD(P)<sup>+</sup>  &rarr;  acetyl-CoA + CO<SUB>2</SUB> + NAD(P)H, acrylate + coenzyme A + H<SUP>+</SUP>  &rarr;  acryloyl-CoA + H<sub>2</sub>O, acryloyl-CoA + 2 H<sub>2</sub>O  &rarr;  3-hydroxypropanoate + coenzyme A + H<SUP>+</SUP>"
PWY-7308	acrylonitrile degradation I	"acrylamide  &larr;  acrylonitrile + H<sub>2</sub>O, acrylamide + H<sub>2</sub>O  &rarr;  ammonium + acrylate"
PWY-7309	acrylonitrile degradation II	acrylonitrile + 2 H<sub>2</sub>O  &rarr;  acrylate + ammonium
PWY-7718	actinomycin D biosynthesis	"3-hydroxy-4-methylanthranilate + ATP + H<SUP>+</SUP>  &rarr;  3-hydroxy-4-methylanthranilyl-adenylate + diphosphate, 3-hydroxy-4-methylanthranilyl-adenylate + a <i>holo</i>-[AcmD acyl-carrier protein]  &rarr;  a 3-hydroxy-4-methyl-anthranilyl-[AcmD acyl-carrier protein] + AMP + H<SUP>+</SUP>, 4 3-hydroxy-4-methyl-anthranilate pentapeptide lactone + 3 oxygen  &rarr;  2 actinomycin D + 6 H<sub>2</sub>O, a 3-hydroxy-4-methyl-anthranilyl-L-threonyl-D-valyl-[AcmD acyl-carrier protein] + L-valine + L-proline + glycine + 2 <i>S</i>-adenosyl-L-methionine + 3 ATP  &rarr;  3-hydroxy-4-methyl-anthranilate pentapeptide lactone + 2 <i>S</i>-adenosyl-L-homocysteine + a <i>holo</i>-[AcmD acyl-carrier protein] + 3 ADP + 3 phosphate + 5 H<SUP>+</SUP>, a 3-hydroxy-4-methyl-anthranilyl-[AcmD acyl-carrier protein] + L-threonine + L-valine + 2 ATP  &rarr;  a 3-hydroxy-4-methyl-anthranilyl-L-threonyl-D-valyl-[AcmD acyl-carrier protein] + 2 ADP + 2 phosphate + 2 H<SUP>+</SUP>"
PWY1A0-6325	actinorhodin biosynthesis	"(S)-4-(3'-acetyl-5'-hydroxy-4'-oxo-1',4'-dihydronapthalen-2'-yl)-3-hydroxybutanoate  &rarr;  2-((1R,3S),-1',9'-dihydroxy-1'-methyl-10'-oxo-3',4',5',10'-tetrahydro-1H-benzo[g]isochromen-3'-yl)acetate, (S)-DNPA + a reduced electron acceptor  &rarr;  5-deoxy-dihydrokalafungin + an oxidized electron acceptor, 2 THN + 3 an oxidized electron acceptor  &rarr;  actinorhodin + 3 a reduced electron acceptor, 2-((1R,3S),-1',9'-dihydroxy-1'-methyl-10'-oxo-3',4',5',10'-tetrahydro-1H-benzo[g]isochromen-3'-yl)acetate  &rarr;  (S)-DNPA + H<sub>2</sub>O, 22-[(1R,3S)-5,9,10-trihydroxy-1-methyl-1H,3H,4H-naphtho[2,3-c]pyran-3-yl]acetate + FMNH<SUB>2</SUB> + oxygen  &rarr;  THN + FMN + H<sub>2</sub>O + H<SUP>+</SUP>, 4-(3'-acetyl-5'-hydroxy-4'-oxo-1',4'-dihydronapthalen-2'-yl)-3-oxobutanoate + NADPH + H<SUP>+</SUP>  &rarr;  (S)-4-(3'-acetyl-5'-hydroxy-4'-oxo-1',4'-dihydronapthalen-2'-yl)-3-hydroxybutanoate + NADP<sup>+</sup>, 4-(3'-acetyl-5'-hydroxy-4'-oxo-1',4'-dihydronapthalen-2'-yl)-3-oxobutanoate-[PKS-acp] + H<sub>2</sub>O  &rarr;  4-(3'-acetyl-5'-hydroxy-4'-oxo-1',4'-dihydronapthalen-2'-yl)-3-oxobutanoate + polyketide synthase + H<SUP>+</SUP>, 5-deoxy-dihydrokalafungin + FMNH<SUB>2</SUB> + oxygen  &rarr;  22-[(1R,3S)-5,9,10-trihydroxy-1-methyl-1H,3H,4H-naphtho[2,3-c]pyran-3-yl]acetate + FMN + H<sub>2</sub>O + H<SUP>+</SUP>, 8 malonyl-CoA + polyketide synthase + 8 H<SUP>+</SUP>  &rarr;  a 3,5,7,9,11,13,15-hepta-oxo-hexadecanoyl-[PKS-acp] + 8 CO<SUB>2</SUB> + 8 coenzyme A, 9-hydroxy-3,5,7,11,13,15-hexaoxohexadecanoyl-[PKS-acp]  &rarr;  a (3'-hydroxy-2'-(3''-oxobutanoyl)phenyl)-3,5-dioxohexanethioate-[PKS-acp] + 2 H<sub>2</sub>O, a (3'-hydroxy-2'-(3''-oxobutanoyl)phenyl)-3,5-dioxohexanethioate-[PKS-acp]  &rarr;  4-(3'-acetyl-5'-hydroxy-4'-oxo-1',4'-dihydronapthalen-2'-yl)-3-oxobutanoate-[PKS-acp] + H<sub>2</sub>O, a 3,5,7,9,11,13,15-hepta-oxo-hexadecanoyl-[PKS-acp] + NADPH + H<SUP>+</SUP>  &rarr;  9-hydroxy-3,5,7,11,13,15-hexaoxohexadecanoyl-[PKS-acp] + NADP<sup>+</sup>"
PWY-6012-1	acyl carrier protein activation	"an acyl-carrier protein + coenzyme A  &rarr;  adenosine 3',5'-bisphosphate + a <i>holo</i>-[acyl-carrier protein] + H<SUP>+</SUP>"
PWY-6012	acyl carrier protein metabolism	"a <i>holo</i>-[acyl-carrier protein] + H<sub>2</sub>O  &rarr;  4'-phosphopantetheine + an acyl-carrier protein + H<SUP>+</SUP>, an acyl-carrier protein + coenzyme A  &rarr;  adenosine 3',5'-bisphosphate + a <i>holo</i>-[acyl-carrier protein] + H<SUP>+</SUP>"
PWY-5142	acyl-ACP thioesterase pathway	an acyl-[acyl-carrier protein] + H<sub>2</sub>O  &rarr;  a fatty acid + a <i>holo</i>-[acyl-carrier protein] + H<SUP>+</SUP>
PWY-5148	acyl-CoA hydrolysis	"a 2,3,4-saturated fatty acyl CoA + H<sub>2</sub>O  &rarr;  a 2,3,4-saturated fatty acid + coenzyme A + H<SUP>+</SUP>"
PWY-7449	acylated cyanidin galactoside biosynthesis	"cyanidin 3-<i>O</i>-(&beta;-D-xylosyl-(1&rarr;2)-&beta;-D-galactoside) + UDP-&alpha;-D-glucose  &rarr;  cyanidin 3-<i>O</i>-(6-<i>O</i>-&beta;-D-glucosyl-2-<i>O</i>-&beta;-D-xylosyl-&beta;-D-galactoside) + UDP + H<SUP>+</SUP>, cyanidin 3-<i>O</i>-(6-<i>O</i>-&beta;-D-glucosyl-2-<i>O</i>-&beta;-D-xylosyl-&beta;-D-galactoside) + 1-<i>O</i>-(4-coumaroyl)-&beta;-D-glucose  &rarr;  cyanidin <i>O</i>-O-[6-<i>O</i>-(6-<i>O</i>-4-hydroxycinnamoyl-&beta;-D-glucosyl)-2-<i>O</i>-&beta;-D-xylosyl-&beta;-D-galactoside] + D-glucopyranose + H<SUP>+</SUP>, cyanidin 3-<i>O</i>-(6-<i>O</i>-&beta;-D-glucosyl-2-<i>O</i>-&beta;-D-xylosyl-&beta;-D-galactoside) + 1-<i>O</i>-feruloyl-&beta;-<i>D</i>-glucose  &rarr;  cyanidin <i>O</i>-O-[6-<i>O</i>-(6-<i>O</i>-feruloyl-&beta;-D-glucosyl)-2-<i>O</i>-&beta;-D-xylosyl-&beta;-D-galactoside] + D-glucopyranose + H<SUP>+</SUP>, cyanidin 3-<i>O</i>-(6-<i>O</i>-&beta;-D-glucosyl-2-<i>O</i>-&beta;-D-xylosyl-&beta;-D-galactoside) + 1-<i>O</i>-sinapoyl-&beta;-D-glucose  &rarr;  cyanidin <i>O</i>-O-[6-<i>O</i>-(6-<i>O</i>-sinapoyl-&beta;-D-glucosyl)-2-<i>O</i>-&beta;-D-xylosyl-&beta;-D-galactoside] + D-glucopyranose + H<SUP>+</SUP>, UDP-&alpha;-D-galactose + cyanidin  &rarr;  cyanidin-3-<i>O</i>-&beta;-D-galactoside + UDP, UDP-&alpha;-D-xylose + cyanidin-3-<i>O</i>-&beta;-D-galactoside  &rarr;  UDP + cyanidin 3-<i>O</i>-(&beta;-D-xylosyl-(1&rarr;2)-&beta;-D-galactoside) + H<SUP>+</SUP>"
P481-PWY	adamantanone degradation	"4-oxahomoadamantan-5-one + NADH + H<SUP>+</SUP> + oxygen  &rarr;  1-hydroxy-4-oxahomoadamantan-5-one + NAD<sup>+</sup> + H<sub>2</sub>O, 5-hydroxyadamantan-2-one + NADH + oxygen + H<SUP>+</SUP>  &rarr;  1-hydroxy-4-oxahomoadamantan-5-one + NAD<sup>+</sup> + H<sub>2</sub>O, adamantanone + NADH + H<SUP>+</SUP> + oxygen  &rarr;  4-oxahomoadamantan-5-one + NAD<sup>+</sup> + H<sub>2</sub>O, adamantanone + NADH + H<SUP>+</SUP> + oxygen  &rarr;  5-hydroxyadamantan-2-one + NAD<sup>+</sup> + H<sub>2</sub>O"
P121-PWY	adenine and adenosine salvage I	"adenosine + phosphate  &harr;  adenine + &alpha;-D-ribose-1-phosphate, AMP + diphosphate  &larr;  adenine + 5-phospho-&alpha;-D-ribose 1-diphosphate"
PWY-6605	adenine and adenosine salvage II	"adenosine + H<sub>2</sub>O  &rarr;  D-ribofuranose + adenine, AMP + diphosphate  &larr;  adenine + 5-phospho-&alpha;-D-ribose 1-diphosphate"
PWY-6609	adenine and adenosine salvage III	"adenosine + H<sub>2</sub>O + H<SUP>+</SUP>  &rarr;  inosine + ammonium, adenosine + phosphate  &harr;  adenine + &alpha;-D-ribose-1-phosphate, IMP + diphosphate  &larr;  hypoxanthine + 5-phospho-&alpha;-D-ribose 1-diphosphate, inosine + phosphate  &harr;  hypoxanthine + &alpha;-D-ribose-1-phosphate"
